"subject";"activity";"domain";"instrument";"signal";"jerk";"magnitude";"measure";"count";"avg"
6;"walking";"Time";"Accelerometer";"Body";NA;NA;"SD";171;-0.212216346521637
6;"walking";"Time";"Accelerometer";"Body";NA;"Magnitude";"Mean";57;-0.166840713631579
6;"walking";"Time";"Accelerometer";"Body";NA;"Magnitude";"SD";57;-0.266734167368421
6;"walking";"Time";"Accelerometer";"Body";"Jerk";NA;"Mean";171;0.0153620346959064
6;"walking";"Time";"Accelerometer";"Body";"Jerk";NA;"SD";171;-0.233491086563743
6;"walking";"Time";"Accelerometer";"Body";"Jerk";"Magnitude";"Mean";57;-0.195117026052632
6;"walking";"Time";"Accelerometer";"Body";"Jerk";"Magnitude";"SD";57;-0.0706029648421053
6;"walking";"Time";"Accelerometer";"Gravity";NA;NA;"Mean";171;0.258853828497076
6;"walking";"Time";"Accelerometer";"Gravity";NA;NA;"SD";171;-0.966411163450292
6;"walking";"Time";"Accelerometer";"Gravity";NA;"Magnitude";"Mean";57;-0.166840713631579
6;"walking";"Time";"Accelerometer";"Gravity";NA;"Magnitude";"SD";57;-0.266734167368421
6;"walking";"Time";"Gyroscope";NA;NA;NA;"Mean";171;-0.00535832843918129
6;"walking";"Time";"Gyroscope";NA;NA;NA;"SD";171;-0.386954185087719
6;"walking";"Time";"Gyroscope";NA;NA;"Magnitude";"Mean";57;-0.281207841122807
6;"walking";"Time";"Gyroscope";NA;NA;"Magnitude";"SD";57;-0.36560291677193
6;"walking";"Time";"Gyroscope";NA;"Jerk";NA;"Mean";171;-0.0593599115385965
6;"walking";"Time";"Gyroscope";NA;"Jerk";NA;"SD";171;-0.255225200639181
6;"walking";"Time";"Gyroscope";NA;"Jerk";"Magnitude";"Mean";57;-0.321290483140351
6;"walking";"Time";"Gyroscope";NA;"Jerk";"Magnitude";"SD";57;-0.364708342315789
6;"walking_downstairs";"Frequency";"Accelerometer";"Body";NA;NA;"Mean";144;0.130159029649306
6;"walking_downstairs";"Frequency";"Accelerometer";"Body";NA;NA;"SD";144;0.0935344312638889
6;"walking_downstairs";"Frequency";"Accelerometer";"Body";NA;"Magnitude";"Mean";48;0.395958034583333
6;"walking_downstairs";"Frequency";"Accelerometer";"Body";NA;"Magnitude";"SD";48;0.1446227570625
6;"walking_downstairs";"Frequency";"Accelerometer";"Body";"Jerk";NA;"Mean";144;-0.00310958717013889
6;"walking_downstairs";"Frequency";"Accelerometer";"Body";"Jerk";NA;"SD";144;0.0136122851395278
6;"walking_downstairs";"Frequency";"Accelerometer";"Body";"Jerk";"Magnitude";"Mean";48;0.243834258785417
6;"walking_downstairs";"Frequency";"Accelerometer";"Body";"Jerk";"Magnitude";"SD";48;0.15480886140625
6;"walking_downstairs";"Frequency";"Gyroscope";NA;NA;NA;"Mean";144;0.0286297962923611
6;"walking_downstairs";"Frequency";"Gyroscope";NA;NA;NA;"SD";144;-0.265954384515972
6;"walking_downstairs";"Frequency";"Gyroscope";NA;NA;"Magnitude";"Mean";48;-0.0143735434
6;"walking_downstairs";"Frequency";"Gyroscope";NA;NA;"Magnitude";"SD";48;-0.242353857320833
6;"walking_downstairs";"Frequency";"Gyroscope";NA;"Jerk";"Magnitude";"Mean";48;-0.132705384364583
6;"walking_downstairs";"Frequency";"Gyroscope";NA;"Jerk";"Magnitude";"SD";48;-0.145733545496458
6;"walking_downstairs";"Time";"Accelerometer";"Body";NA;NA;"Mean";144;0.0500996872914583
6;"walking_downstairs";"Time";"Accelerometer";"Body";NA;NA;"SD";144;0.141214122013264
6;"walking_downstairs";"Time";"Accelerometer";"Body";NA;"Magnitude";"Mean";48;0.333754731458333
6;"walking_downstairs";"Time";"Accelerometer";"Body";NA;"Magnitude";"SD";48;0.373611914166667
6;"walking_downstairs";"Time";"Accelerometer";"Body";"Jerk";NA;"Mean";144;0.0347444985356944
6;"walking_downstairs";"Time";"Accelerometer";"Body";"Jerk";NA;"SD";144;0.0349992593722222
6;"walking_downstairs";"Time";"Accelerometer";"Body";"Jerk";"Magnitude";"Mean";48;0.10384507225
6;"walking_downstairs";"Time";"Accelerometer";"Body";"Jerk";"Magnitude";"SD";48;0.209502174375
6;"walking_downstairs";"Time";"Accelerometer";"Gravity";NA;NA;"Mean";144;0.237135101262083
6;"walking_downstairs";"Time";"Accelerometer";"Gravity";NA;NA;"SD";144;-0.940787545069445
6;"walking_downstairs";"Time";"Accelerometer";"Gravity";NA;"Magnitude";"Mean";48;0.333754731458333
6;"walking_downstairs";"Time";"Accelerometer";"Gravity";NA;"Magnitude";"SD";48;0.373611914166667
6;"walking_downstairs";"Time";"Gyroscope";NA;NA;NA;"Mean";144;-0.0144202350367361
6;"walking_downstairs";"Time";"Gyroscope";NA;NA;NA;"SD";144;-0.160537738751389
6;"walking_downstairs";"Time";"Gyroscope";NA;NA;"Magnitude";"Mean";48;0.0142677821595833
6;"walking_downstairs";"Time";"Gyroscope";NA;NA;"Magnitude";"SD";48;-0.0426276750979167
6;"walking_downstairs";"Time";"Gyroscope";NA;"Jerk";NA;"Mean";144;-0.0465590266125
6;"walking_downstairs";"Time";"Gyroscope";NA;"Jerk";NA;"SD";144;0.0130122965222222
6;"walking_downstairs";"Time";"Gyroscope";NA;"Jerk";"Magnitude";"Mean";48;-0.0829366854166667
6;"walking_downstairs";"Time";"Gyroscope";NA;"Jerk";"Magnitude";"SD";48;-0.111228416159583
6;"walking_upstairs";"Frequency";"Accelerometer";"Body";NA;NA;"Mean";153;-0.153506654190196
6;"walking_upstairs";"Frequency";"Accelerometer";"Body";NA;NA;"SD";153;-0.0759613233353595
6;"walking_upstairs";"Frequency";"Accelerometer";"Body";NA;"Magnitude";"Mean";51;-0.0819479396203922
6;"walking_upstairs";"Frequency";"Accelerometer";"Body";NA;"Magnitude";"SD";51;-0.222161433666667
6;"walking_upstairs";"Frequency";"Accelerometer";"Body";"Jerk";NA;"Mean";153;-0.305706326724837
6;"walking_upstairs";"Frequency";"Accelerometer";"Body";"Jerk";NA;"SD";153;-0.258490057421569
6;"walking_upstairs";"Frequency";"Accelerometer";"Body";"Jerk";"Magnitude";"Mean";51;-0.169868234496078
6;"walking_upstairs";"Frequency";"Accelerometer";"Body";"Jerk";"Magnitude";"SD";51;-0.177734840922353
6;"walking_upstairs";"Frequency";"Gyroscope";NA;NA;NA;"Mean";153;-0.163710999602614
6;"walking_upstairs";"Frequency";"Gyroscope";NA;NA;NA;"SD";153;-0.337954928196078
6;"walking_upstairs";"Frequency";"Gyroscope";NA;NA;"Magnitude";"Mean";51;-0.230627015078431
6;"walking_upstairs";"Frequency";"Gyroscope";NA;NA;"Magnitude";"SD";51;-0.318173892545098
6;"walking_upstairs";"Frequency";"Gyroscope";NA;"Jerk";"Magnitude";"Mean";51;-0.45923633377451
6;"walking_upstairs";"Frequency";"Gyroscope";NA;"Jerk";"Magnitude";"SD";51;-0.455937719019608
6;"walking_upstairs";"Time";"Accelerometer";"Body";NA;NA;"Mean";153;0.0396347926022222
6;"walking_upstairs";"Time";"Accelerometer";"Body";NA;NA;"SD";153;-0.07145947214
6;"walking_upstairs";"Time";"Accelerometer";"Body";NA;"Magnitude";"Mean";51;0.0177790974433333
6;"walking_upstairs";"Time";"Accelerometer";"Body";NA;"Magnitude";"SD";51;-0.0791508842176471
6;"walking_upstairs";"Time";"Accelerometer";"Body";"Jerk";NA;"Mean";153;0.0244806728006536
6;"walking_upstairs";"Time";"Accelerometer";"Body";"Jerk";NA;"SD";153;-0.260843769668562
6;"walking_upstairs";"Time";"Accelerometer";"Body";"Jerk";"Magnitude";"Mean";51;-0.207379799254902
6;"walking_upstairs";"Time";"Accelerometer";"Body";"Jerk";"Magnitude";"SD";51;-0.169970363039216
6;"walking_upstairs";"Time";"Accelerometer";"Gravity";NA;NA;"Mean";153;0.184812912101961
6;"walking_upstairs";"Time";"Accelerometer";"Gravity";NA;NA;"SD";153;-0.926165486797386
6;"walking_upstairs";"Time";"Accelerometer";"Gravity";NA;"Magnitude";"Mean";51;0.0177790974433333
6;"walking_upstairs";"Time";"Accelerometer";"Gravity";NA;"Magnitude";"SD";51;-0.0791508842176471
6;"walking_upstairs";"Time";"Gyroscope";NA;NA;NA;"Mean";153;-0.0207384929561438
6;"walking_upstairs";"Time";"Gyroscope";NA;NA;NA;"SD";153;-0.273891268976471
6;"walking_upstairs";"Time";"Gyroscope";NA;NA;"Magnitude";"Mean";51;-0.12912124415098
6;"walking_upstairs";"Time";"Gyroscope";NA;NA;"Magnitude";"SD";51;-0.199893710196078
6;"walking_upstairs";"Time";"Gyroscope";NA;"Jerk";NA;"Mean";153;-0.056217663177451
6;"walking_upstairs";"Time";"Gyroscope";NA;"Jerk";NA;"SD";153;-0.281357401853856
6;"walking_upstairs";"Time";"Gyroscope";NA;"Jerk";"Magnitude";"Mean";51;-0.342895367921569
6;"walking_upstairs";"Time";"Gyroscope";NA;"Jerk";"Magnitude";"SD";51;-0.440079851313726
7;"laying";"Frequency";"Accelerometer";"Body";NA;NA;"Mean";156;-0.95140994801282
7;"laying";"Frequency";"Accelerometer";"Body";NA;NA;"SD";156;-0.935806376410256
7;"laying";"Frequency";"Accelerometer";"Body";NA;"Magnitude";"Mean";52;-0.927976880634615
7;"laying";"Frequency";"Accelerometer";"Body";NA;"Magnitude";"SD";52;-0.910542462919231
7;"laying";"Frequency";"Accelerometer";"Body";"Jerk";NA;"Mean";156;-0.974149891153846
7;"laying";"Frequency";"Accelerometer";"Body";"Jerk";NA;"SD";156;-0.978173105192308
7;"laying";"Frequency";"Accelerometer";"Body";"Jerk";"Magnitude";"Mean";52;-0.968066259230769
7;"laying";"Frequency";"Accelerometer";"Body";"Jerk";"Magnitude";"SD";52;-0.965359228076923
7;"laying";"Frequency";"Gyroscope";NA;NA;NA;"Mean";156;-0.956053355448718
7;"laying";"Frequency";"Gyroscope";NA;NA;NA;"SD";156;-0.953650846858974
7;"laying";"Frequency";"Gyroscope";NA;NA;"Magnitude";"Mean";52;-0.941130719230769
7;"laying";"Frequency";"Gyroscope";NA;NA;"Magnitude";"SD";52;-0.918892518653846
7;"laying";"Frequency";"Gyroscope";NA;"Jerk";"Magnitude";"Mean";52;-0.974117912115385
7;"laying";"Frequency";"Gyroscope";NA;"Jerk";"Magnitude";"SD";52;-0.969403035384615
7;"laying";"Time";"Accelerometer";"Body";NA;NA;"Mean";156;0.042791501924359
7;"laying";"Time";"Accelerometer";"Body";NA;NA;"SD";156;-0.938584881538461
7;"laying";"Time";"Accelerometer";"Body";NA;"Magnitude";"Mean";52;-0.936392023846154
7;"laying";"Time";"Accelerometer";"Body";NA;"Magnitude";"SD";52;-0.907039513153846
7;"laying";"Time";"Accelerometer";"Body";"Jerk";NA;"Mean";156;0.036262476116859
7;"laying";"Time";"Accelerometer";"Body";"Jerk";NA;"SD";156;-0.975684660192308
7;"laying";"Time";"Accelerometer";"Body";"Jerk";"Magnitude";"Mean";52;-0.980127239615385
7;"laying";"Time";"Accelerometer";"Body";"Jerk";"Magnitude";"SD";52;-0.967310932307692
7;"laying";"Time";"Accelerometer";"Gravity";NA;NA;"Mean";156;0.266055950320513
7;"laying";"Time";"Accelerometer";"Gravity";NA;NA;"SD";156;-0.943891267916667
7;"laying";"Time";"Accelerometer";"Gravity";NA;"Magnitude";"Mean";52;-0.936392023846154
7;"laying";"Time";"Accelerometer";"Gravity";NA;"Magnitude";"SD";52;-0.907039513153846
7;"laying";"Time";"Gyroscope";NA;NA;NA;"Mean";156;0.00649597186019231
7;"laying";"Time";"Gyroscope";NA;NA;NA;"SD";156;-0.953497882820513
7;"laying";"Time";"Gyroscope";NA;NA;"Magnitude";"Mean";52;-0.915793634807692
7;"laying";"Time";"Gyroscope";NA;NA;"Magnitude";"SD";52;-0.918662459038462
7;"laying";"Time";"Gyroscope";NA;"Jerk";NA;"Mean";156;-0.0696747218429487
7;"laying";"Time";"Gyroscope";NA;"Jerk";NA;"SD";156;-0.979730946025641
7;"laying";"Time";"Gyroscope";NA;"Jerk";"Magnitude";"Mean";52;-0.983008829038462
7;"laying";"Time";"Gyroscope";NA;"Jerk";"Magnitude";"SD";52;-0.971205137884615
7;"sitting";"Frequency";"Accelerometer";"Body";NA;NA;"Mean";144;-0.936287699513889
7;"sitting";"Frequency";"Accelerometer";"Body";NA;NA;"SD";144;-0.907197404930555
7;"sitting";"Frequency";"Accelerometer";"Body";NA;"Magnitude";"Mean";48;-0.90895677625
7;"sitting";"Frequency";"Accelerometer";"Body";NA;"Magnitude";"SD";48;-0.88691563825
7;"sitting";"Frequency";"Accelerometer";"Body";"Jerk";NA;"Mean";144;-0.973321453888889
7;"sitting";"Frequency";"Accelerometer";"Body";"Jerk";NA;"SD";144;-0.976846839652778
7;"sitting";"Frequency";"Accelerometer";"Body";"Jerk";"Magnitude";"Mean";48;-0.970954184166667
7;"sitting";"Frequency";"Accelerometer";"Body";"Jerk";"Magnitude";"SD";48;-0.9684948675
7;"sitting";"Frequency";"Gyroscope";NA;NA;NA;"Mean";144;-0.949243251666667
7;"sitting";"Frequency";"Gyroscope";NA;NA;NA;"SD";144;-0.940265720208333
7;"sitting";"Frequency";"Gyroscope";NA;NA;"Magnitude";"Mean";48;-0.933081955208333
7;"sitting";"Frequency";"Gyroscope";NA;NA;"Magnitude";"SD";48;-0.895804978125
7;"sitting";"Frequency";"Gyroscope";NA;"Jerk";"Magnitude";"Mean";48;-0.978634991458333
7;"sitting";"Frequency";"Gyroscope";NA;"Jerk";"Magnitude";"SD";48;-0.97496593875
7;"sitting";"Time";"Accelerometer";"Body";NA;NA;"Mean";144;0.0491996879543056
7;"sitting";"Time";"Accelerometer";"Body";NA;NA;"SD";144;-0.9128853381875
7;"sitting";"Time";"Accelerometer";"Body";NA;"Magnitude";"Mean";48;-0.918432107083333
7;"sitting";"Time";"Accelerometer";"Body";NA;"Magnitude";"SD";48;-0.881957619770833
7;"sitting";"Time";"Accelerometer";"Body";"Jerk";NA;"Mean";144;0.03157957848
7;"sitting";"Time";"Accelerometer";"Body";"Jerk";NA;"SD";144;-0.974624415763889
7;"sitting";"Time";"Accelerometer";"Body";"Jerk";"Magnitude";"Mean";48;-0.976559676458333
7;"sitting";"Time";"Accelerometer";"Body";"Jerk";"Magnitude";"SD";48;-0.970243274166667
7;"sitting";"Time";"Accelerometer";"Gravity";NA;NA;"Mean";144;0.346733305290278
7;"sitting";"Time";"Accelerometer";"Gravity";NA;NA;"SD";144;-0.923707077777778
7;"sitting";"Time";"Accelerometer";"Gravity";NA;"Magnitude";"Mean";48;-0.918432107083333
7;"sitting";"Time";"Accelerometer";"Gravity";NA;"Magnitude";"SD";48;-0.881957619770833
7;"sitting";"Time";"Gyroscope";NA;NA;NA;"Mean";144;-0.0191007570376389
7;"sitting";"Time";"Gyroscope";NA;NA;NA;"SD";144;-0.941005499444444
7;"sitting";"Time";"Gyroscope";NA;NA;"Magnitude";"Mean";48;-0.897870535
7;"sitting";"Time";"Gyroscope";NA;NA;"Magnitude";"SD";48;-0.898063314375
7;"sitting";"Time";"Gyroscope";NA;"Jerk";NA;"Mean";144;-0.0596388926416667
7;"sitting";"Time";"Gyroscope";NA;"Jerk";NA;"SD";144;-0.978782797222222
7;"sitting";"Time";"Gyroscope";NA;"Jerk";"Magnitude";"Mean";48;-0.981665122291667
7;"sitting";"Time";"Gyroscope";NA;"Jerk";"Magnitude";"SD";48;-0.976214430208333
7;"standing";"Frequency";"Accelerometer";"Body";NA;NA;"Mean";159;-0.952372045974843
7;"standing";"Frequency";"Accelerometer";"Body";NA;NA;"SD";159;-0.93733963427673
7;"standing";"Frequency";"Accelerometer";"Body";NA;"Magnitude";"Mean";53;-0.945611450377358
7;"standing";"Frequency";"Accelerometer";"Body";NA;"Magnitude";"SD";53;-0.93728796509434
7;"standing";"Frequency";"Accelerometer";"Body";"Jerk";NA;"Mean";159;-0.970572607421384
7;"standing";"Frequency";"Accelerometer";"Body";"Jerk";NA;"SD";159;-0.973371027924528
7;"standing";"Frequency";"Accelerometer";"Body";"Jerk";"Magnitude";"Mean";53;-0.967417888301887
7;"standing";"Frequency";"Accelerometer";"Body";"Jerk";"Magnitude";"SD";53;-0.969092161886792
7;"standing";"Frequency";"Gyroscope";NA;NA;NA;"Mean";159;-0.950945121761006
7;"standing";"Frequency";"Gyroscope";NA;NA;NA;"SD";159;-0.949349850125786
7;"standing";"Frequency";"Gyroscope";NA;NA;"Magnitude";"Mean";53;-0.93870498490566
7;"standing";"Frequency";"Gyroscope";NA;NA;"Magnitude";"SD";53;-0.919848139056604
7;"standing";"Frequency";"Gyroscope";NA;"Jerk";"Magnitude";"Mean";53;-0.973671168679245
7;"standing";"Frequency";"Gyroscope";NA;"Jerk";"Magnitude";"SD";53;-0.971899418301887
7;"standing";"Time";"Accelerometer";"Body";NA;NA;"Mean";159;0.0561238916698113
7;"standing";"Time";"Accelerometer";"Body";NA;NA;"SD";159;-0.939924220251572
7;"standing";"Time";"Accelerometer";"Body";NA;"Magnitude";"Mean";53;-0.942724659245283
7;"standing";"Time";"Accelerometer";"Body";NA;"Magnitude";"SD";53;-0.933590156792453
7;"standing";"Time";"Accelerometer";"Body";"Jerk";NA;"Mean";159;0.0237654951400629
7;"standing";"Time";"Accelerometer";"Body";"Jerk";NA;"SD";159;-0.971424735849057
7;"standing";"Time";"Accelerometer";"Body";"Jerk";"Magnitude";"Mean";53;-0.973381306226415
7;"standing";"Time";"Accelerometer";"Body";"Jerk";"Magnitude";"SD";53;-0.968566356037736
7;"standing";"Time";"Accelerometer";"Gravity";NA;NA;"Mean";159;0.263154755622642
7;"standing";"Time";"Accelerometer";"Gravity";NA;NA;"SD";159;-0.964413839119497
7;"standing";"Time";"Accelerometer";"Gravity";NA;"Magnitude";"Mean";53;-0.942724659245283
7;"standing";"Time";"Accelerometer";"Gravity";NA;"Magnitude";"SD";53;-0.933590156792453
7;"standing";"Time";"Gyroscope";NA;NA;NA;"Mean";159;-0.00716245517918239
7;"standing";"Time";"Gyroscope";NA;NA;NA;"SD";159;-0.948841803836478
7;"standing";"Time";"Gyroscope";NA;NA;"Magnitude";"Mean";53;-0.943425564528302
7;"standing";"Time";"Gyroscope";NA;NA;"Magnitude";"SD";53;-0.918438958867924
7;"standing";"Time";"Gyroscope";NA;"Jerk";NA;"Mean";159;-0.0619909096509434
7;"standing";"Time";"Gyroscope";NA;"Jerk";NA;"SD";159;-0.973662648616352
7;"standing";"Time";"Gyroscope";NA;"Jerk";"Magnitude";"Mean";53;-0.977377083018868
7;"standing";"Time";"Gyroscope";NA;"Jerk";"Magnitude";"SD";53;-0.97210793
7;"walking";"Frequency";"Accelerometer";"Body";NA;NA;"Mean";171;-0.122873866942865
7;"walking";"Frequency";"Accelerometer";"Body";NA;NA;"SD";171;-0.110813301081345
7;"walking";"Frequency";"Accelerometer";"Body";NA;"Magnitude";"Mean";57;-0.151243649578947
7;"walking";"Frequency";"Accelerometer";"Body";NA;"Magnitude";"SD";57;-0.351706780526316
7;"walking";"Frequency";"Accelerometer";"Body";"Jerk";NA;"Mean";171;-0.204466352665205
7;"walking";"Frequency";"Accelerometer";"Body";"Jerk";NA;"SD";171;-0.199752692078363
7;"walking";"Frequency";"Accelerometer";"Body";"Jerk";"Magnitude";"Mean";57;-0.0384187298547368
7;"walking";"Frequency";"Accelerometer";"Body";"Jerk";"Magnitude";"SD";57;-0.022138358
7;"walking";"Frequency";"Gyroscope";NA;NA;NA;"Mean";171;-0.279031803332749
7;"walking";"Frequency";"Gyroscope";NA;NA;NA;"SD";171;-0.439248217976608
7;"walking";"Frequency";"Gyroscope";NA;NA;"Magnitude";"Mean";57;-0.192909765467895
7;"walking";"Frequency";"Gyroscope";NA;NA;"Magnitude";"SD";57;-0.343894914947368
7;"walking";"Frequency";"Gyroscope";NA;"Jerk";"Magnitude";"Mean";57;-0.155339855862632
7;"walking";"Frequency";"Gyroscope";NA;"Jerk";"Magnitude";"SD";57;-0.0841663774087719
7;"walking";"Time";"Accelerometer";"Body";NA;NA;"Mean";171;0.0486756871538012
7;"walking";"Time";"Accelerometer";"Body";NA;NA;"SD";171;-0.0816246045152047
7;"walking";"Time";"Accelerometer";"Body";NA;"Magnitude";"Mean";57;-0.0978090439438597
7;"walking";"Time";"Accelerometer";"Body";NA;"Magnitude";"SD";57;-0.198554708385965
7;"walking";"Time";"Accelerometer";"Body";"Jerk";NA;"Mean";171;0.029179560694152
7;"walking";"Time";"Accelerometer";"Body";"Jerk";NA;"SD";171;-0.183419878454269
7;"walking";"Time";"Accelerometer";"Body";"Jerk";"Magnitude";"Mean";57;-0.192948900438596
7;"walking";"Time";"Accelerometer";"Body";"Jerk";"Magnitude";"SD";57;-0.027557329277193
7;"walking";"Time";"Accelerometer";"Gravity";NA;NA;"Mean";171;0.204207514855561
7;"walking";"Time";"Accelerometer";"Gravity";NA;NA;"SD";171;-0.967138399005848
7;"walking";"Time";"Accelerometer";"Gravity";NA;"Magnitude";"Mean";57;-0.0978090439438597
7;"walking";"Time";"Accelerometer";"Gravity";NA;"Magnitude";"SD";57;-0.198554708385965
7;"walking";"Time";"Gyroscope";NA;NA;NA;"Mean";171;-0.00577085339847953
7;"walking";"Time";"Gyroscope";NA;NA;NA;"SD";171;-0.376808452578947
7;"walking";"Time";"Gyroscope";NA;NA;"Magnitude";"Mean";57;-0.305959351403509
7;"walking";"Time";"Gyroscope";NA;NA;"Magnitude";"SD";57;-0.19828316695614
7;"walking";"Time";"Gyroscope";NA;"Jerk";NA;"Mean";171;-0.0726673706851228
7;"walking";"Time";"Gyroscope";NA;"Jerk";NA;"SD";171;-0.281368892990058
7;"walking";"Time";"Gyroscope";NA;"Jerk";"Magnitude";"Mean";57;-0.300022779964912
7;"walking";"Time";"Gyroscope";NA;"Jerk";"Magnitude";"SD";57;-0.0953401161070176
7;"walking_downstairs";"Frequency";"Accelerometer";"Body";NA;NA;"Mean";141;-0.0800585673404255
7;"walking_downstairs";"Frequency";"Accelerometer";"Body";NA;NA;"SD";141;-0.0724325180141844
7;"walking_downstairs";"Frequency";"Accelerometer";"Body";NA;"Magnitude";"Mean";47;0.218911066191489
7;"walking_downstairs";"Frequency";"Accelerometer";"Body";NA;"Magnitude";"SD";47;0.0214440976893617
7;"walking_downstairs";"Frequency";"Accelerometer";"Body";"Jerk";NA;"Mean";141;-0.214418027234752
7;"walking_downstairs";"Frequency";"Accelerometer";"Body";"Jerk";NA;"SD";141;-0.242138651744681
7;"walking_downstairs";"Frequency";"Accelerometer";"Body";"Jerk";"Magnitude";"Mean";47;0.067389886106383
7;"walking_downstairs";"Frequency";"Accelerometer";"Body";"Jerk";"Magnitude";"SD";47;0.107856840302128
7;"walking_downstairs";"Frequency";"Gyroscope";NA;NA;NA;"Mean";141;-0.284448270205674
7;"walking_downstairs";"Frequency";"Gyroscope";NA;NA;NA;"SD";141;-0.426522923609929
7;"walking_downstairs";"Frequency";"Gyroscope";NA;NA;"Magnitude";"Mean";47;-0.255045057404255
7;"walking_downstairs";"Frequency";"Gyroscope";NA;NA;"Magnitude";"SD";47;-0.396909651702128
7;"walking_downstairs";"Frequency";"Gyroscope";NA;"Jerk";"Magnitude";"Mean";47;-0.289096677191489
7;"walking_downstairs";"Frequency";"Gyroscope";NA;"Jerk";"Magnitude";"SD";47;-0.353544695678723
7;"walking_downstairs";"Time";"Accelerometer";"Body";NA;NA;"Mean";141;0.0555785113716312
7;"walking_downstairs";"Time";"Accelerometer";"Body";NA;NA;"SD";141;-0.045245919137234
7;"walking_downstairs";"Time";"Accelerometer";"Body";NA;"Magnitude";"Mean";47;0.0198795285851064
7;"walking_downstairs";"Time";"Accelerometer";"Body";NA;"Magnitude";"SD";47;0.214544028088723
7;"walking_downstairs";"Time";"Accelerometer";"Body";"Jerk";NA;"Mean";141;0.0205824905652482
7;"walking_downstairs";"Time";"Accelerometer";"Body";"Jerk";NA;"SD";141;-0.204961346684043
7;"walking_downstairs";"Time";"Accelerometer";"Body";"Jerk";"Magnitude";"Mean";47;-0.170319619372979
7;"walking_downstairs";"Time";"Accelerometer";"Body";"Jerk";"Magnitude";"SD";47;0.0901836280510638
